"울산광역시","총자본형성",-,-,-,-,-,-,-,-,4309166,7737315,-,6116007,11526252,7.91,7734603,14581763,5.73,9026361,16567942,3.45,9054953,17198743,1.06,10085001,16655009,-0.79,11399291,17785169,1.88,10441539,14115857,-5.38,10876818,14085222,-0.05,15938827,19737372,9.60,19740052,22472161,4.42,13902575,15019492,-12.29,17535361,19129984,7.43,24545135,24980310,8.78,19816667,20464375,-6.46,20291165,20201503,-0.36,18155335,17870905,-3.28,20289123,20289123,3.50,20525255,20433804,0.20,24981740,24208135,5.08,27800189,26400647,2.99,24105673,22307412,-5.85,21909792,20000305,-3.34,21879342,19501325,-0.79,30196806,25219540,8.23
"울산광역시","재화와 서비스 순이출",-,-,-,-,-,-,-,-,15994400,11416157,-,14379235,11818014,-1.18,14118117,11661015,-2.77,13921350,11460933,-2.48,16543914,12635842,6.62,14980610,12876573,-0.49,20113850,14088373,3.77,20280938,17312514,10.58,20258418,21355681,0.67,18676522,29246446,-5.75,17059924,26856935,-6.88,20631755,31081293,9.51,25398197,28938127,-4.88,24502196,29001968,-1.93,29427088,31600026,6.24,28539027,30994873,-0.93,28919886,32669520,2.89,29176418,29176418,-4.88,30739456,27817877,-1.86,23959209,23402065,-5.80,19413519,18234656,-6.97,22860601,23056437,7.01,21983896,20010356,-4.10,29590183,21333649,3.09,25088147,8875039,-12.76
"울산광역시","통계상 불일치",-,-,-,-,-,-,-,-,-442983,825243,-,-116646,1255069,0.64,-207200,434774,-1.87,-258786,229304,-0.46,-288967,-191410,-0.96,-81581,-548301,-0.64,131897,1580394,3.98,-51873,-560675,-3.75,38959,-673222,-0.17,39825,-1054728,-0.54,85566,-1452033,-0.63,-419868,-1050800,0.57,47839,-670236,0.63,286075,-631532,0.14,150779,-948248,-0.43,903601,-433182,0.71,477641,-836928,-0.55,-511230,-511230,0.45,-1356941,758434,1.74,826871,12443,-1.02,2766,1134523,1.50,344037,156118,-1.41,-1319204,1438391,1.76,-2113458,1388135,-0.22,56906,3047566,2.52
"세종특별자치시","지역내총생산에대한지출",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6537829,6883305,-,8336053,8635120,25.45,9261543,9261543,7.25,9979343,9729904,5.06,10632043,10140164,4.22,11101861,10423610,2.80,11855276,11091040,6.40,12703589,11647981,5.02,13971642,12509390,7.40,14497052,12916427,3.25
"세종특별자치시","최종소비지출",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4266462,4369133,-,5878967,5929923,23.31,7671402,7671402,20.71,8700011,8555949,9.55,9800815,9379757,8.39,10912820,10267341,8.72,12116307,11297227,9.86,12862652,11847892,4.98,14770099,13135123,11.00,15935398,13673091,4.33
"세종특별자치시","총자본형성",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5028823,5082552,-,6457308,6492254,21.33,6099441,6099441,-4.69,6453811,6423546,3.50,6632525,6426525,0.03,6280283,5915718,-4.96,6322795,5816224,-0.95,5891428,5368961,-4.10,5987383,5134925,-2.02,6166538,4937438,-1.65
"세종특별자치시","재화와 서비스 순이출",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2812560,-2579740,-,-4026000,-3799489,-19.47,-4529844,-4529844,-8.95,-5239153,-5224673,-7.50,-5841637,-5632147,-4.06,-6137108,-5698990,-0.66,-6632414,-5899759,-2.01,-6142676,-5301415,4.82,-6982994,-5462498,-1.62,-7604688,-5124076,2.24
"세종특별자치시","통계상 불일치",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55104,1440,-,25778,6181,0.28,20544,20544,0.18,64674,-24918,-0.49,40340,-43636,-0.15,45866,-77849,-0.31,48588,-137391,-0.49,92185,-223327,-0.68,197154,-242403,0.03,-196,-471735,-1.67
"경기도","지역내총생산에대한지출",78571474,112681418,86662036,121352335,7.70,92438882,124658091,2.72,92208382,116843281,-6.27,108051731,140742745,20.45,122328279,157417148,11.85,135724632,171443115,8.91,151429079,186126487,8.56,164060992,196745165,5.71,179960159,208742156,6.10,192127458,222816035,6.74,205603085,242756988,8.95,221225028,255550481,5.27,235058658,268221081,4.96,248016323,273835863,2.09,278532130,300716256,9.82,292825058,313748238,4.33,311414578,327820620,4.49,333380088,346430719,5.68,351734517,362159526,4.54,381978306,381978306,5.47,407437529,399827962,4.67,451426420,426172886,6.59,479822189,451914662,6.04,477413452,462288338,2.30,491298336,470022670,1.67,529210829,498358681,6.03,546816496,516358207,3.61
"경기도","최종소비지출",45812968,86021376,53303488,94020979,5.42,60326957,100762982,4.41,59360268,93395019,-4.77,68605060,105130500,8.09,80877870,118068128,7.81,92754156,129540761,6.42,108057579,145638396,8.49,114708539,149997393,2.14,122777034,155444961,2.54,133757283,165560935,4.44,146188135,177382677,4.97,159897922,189912975,5.02,173322263,197025464,2.71,181538347,201109427,1.53,194315067,211221265,3.68,208111310,218445611,2.39,218626440,225340851,2.24,225565178,231562219,1.94,234899745,237938903,1.86,243159796,243159796,1.47,254791856,251659101,2.23,268789447,260414400,2.18,284186613,271879832,2.62,295434235,281092390,2.01,293314667,275576191,-1.21,315362347,288781926,2.86,343930947,302777553,2.89
"경기도","총자본형성",37223042,56628703,42550458,63866083,6.05,41546913,59442956,-3.40,32919294,45048086,-10.88,40975555,58119181,10.36,52971500,75314370,11.22,54673657,76111674,0.46,57662045,79806754,1.96,64241886,84373662,2.18,66859241,84013157,-0.17,72474533,86521844,1.11,80864524,96237337,4.24,82872406,96664453,0.17,87483579,94235739,-0.94,88621892,92527234,-0.67,104664225,107755436,5.88,103025914,103035499,-1.65,105078713,104974306,0.66,99047581,98642376,-2.04,109277492,108721903,3.04,121010171,121010171,3.51,133946564,132817966,3.09,161863353,157202219,6.04,168298877,160225585,0.69,168775821,157036430,-0.70,175874458,162543772,1.24,195715729,171393344,1.95,211001367,174401374,0.65
"경기도","재화와 서비스 순이출",-5215901,-19987343,-9433521,-24124084,-3.29,-9251486,-22907002,1.94,855771,-13669754,8.53,-1623595,-17085854,0.57,-11279422,-27891713,-6.12,-11289656,-26708358,1.82,-13674355,-30752587,-1.58,-15066841,-30342813,0.87,-10791900,-24579652,4.36,-14296754,-25843704,-0.18,-21881458,-28147931,-0.39,-21896838,-28777828,0.04,-26372596,-19474807,3.73,-20544359,-16636839,1.18,-21630918,-16021247,-0.09,-20172204,-6510134,3.61,-13840504,-591079,1.87,8117151,17456974,5.87,6733637,15911260,-0.58,16861955,16861955,0.06,16864023,15334597,-0.40,20986554,8128629,-1.69,28031366,21333779,3.09,12847402,27192280,1.18,20387033,36589494,1.90,17920660,44279845,1.29,-8255324,46028811,0.34
"경기도","통계상 불일치",751365,-1846708,241611,-2639375,-0.49,-183502,-2998084,-0.22,-926951,-1734069,0.86,94711,-161995,1.44,-241669,-1701108,-1.07,-413525,-1501008,0.20,-616190,-2109341,-0.30,177408,-1203397,0.52,1115784,-2553555,-0.64,192396,104844,1.37,431884,383432,0.13,351538,449127,0.03,625412,-915936,-0.54,-1599557,-781263,0.06,1183756,251998,0.34,1860038,166788,-0.01,1549929,-818482,-0.29,650178,-1260258,-0.09,823643,-563757,0.23,946384,946384,0.44,1835086,16298,-0.24,-212934,163652,0.07,-694667,-1352447,-0.36,355994,-2232087,-0.19,1722178,-3438467,-0.25,212093,-4063705,-0.07,139506,-5573725,-0.27
"강원도","지역내총생산에대한지출",12791671,22896326,14855412,24901426,8.76,16168253,26025382,4.51,15903547,24050209,-7.59,16912637,25204250,4.80,17788006,26145825,3.74,18862289,26668912,2.00,20391937,27377155,2.66,22422806,28861908,5.42,23659379,29386767,1.82,24386313,29695748,1.05,25929023,31550828,6.25,27805160,32853097,4.13,29005514,33674653,2.50,30215541,33976932,0.90,31728914,35452559,4.34,33087301,36296644,2.38,34556834,37021010,2.00,36278698,38211948,3.22,38775764,40077987,4.88,40867985,40867985,1.97,43078659,42047331,2.89,45511732,43761362,4.08,46925797,44574334,1.86,48822640,46064137,3.34,48656564,44829136,-2.68,51207169,46781331,4.35,52530574,48179338,2.99
"강원도","최종소비지출",9564263,18355437,10870916,19735736,5.62,11981795,20600277,3.21,11881963,18972227,-5.86,13445158,20881821,7.52,15333462,22630215,6.66,16718154,23540152,3.47,18501799,25219598,6.32,19142138,25203508,-0.06,19969287,25280541,0.26,21484826,26375435,3.66,22951929,27556474,3.95,24605114,28888427,4.28,26420078,29537359,1.99,27749745,30491937,2.94,29553567,31948436,4.39,31491939,32871578,2.69,33045148,33931103,3.07,34475835,35176711,3.51,36133222,36405135,3.32,37257764,37257764,2.18,38645748,38148327,2.18,41203546,39756866,3.78,43913181,41638963,4.29,45464212,42660350,2.30,45628791,42322281,-0.74,48545653,43979632,3.67,51794236,45076833,2.37
"강원도","총자본형성",5690463,10591279,6931325,12459302,7.85,7422585,12525253,0.25,6318000,10104565,-8.87,5921022,9696886,-1.60,6641843,10761164,3.84,6629003,10287235,-1.64,7287631,11015659,2.49,8640496,12956241,6.30,9389025,13416539,1.37,9698202,13378694,-0.11,10481271,14222601,2.51,11204573,14732286,1.45,11398266,13640837,-2.99,11536221,13486258,-0.45,12124614,13766139,0.79,12997295,13330057,-1.21,13479958,13668031,1.00,14145763,14367555,2.00,15262545,15362987,2.70,16387624,16387624,2.63,17123973,17073416,1.68,17817283,17351166,0.65,17338515,16483039,-1.96,18401201,17068429,1.31,19136313,17595687,1.16,20408853,17677831,0.18,20102642,16240012,-3.24
"강원도","재화와 서비스 순이출",-2740774,-3431217,-3144309,-4018834,-4.84,-3355625,-3996844,0.65,-2302196,-3151480,8.57,-2598901,-3857389,-1.50,-4271310,-4638126,-6.57,-4550671,-4726735,-0.51,-5407035,-5508664,-6.03,-5492399,-5779076,-1.50,-5941628,-5675737,1.64,-6888017,-6360322,-4.22,-7607449,-9904602,0.62,-8103595,-10975701,-3.24,-8971957,-9231751,4.17,-8968204,-9739588,-1.38,-10132161,-10001524,-0.97,-11623085,-9699752,0.99,-12210357,-10395340,-1.99,-12714400,-11503368,-3.48,-12566587,-11649141,-0.56,-12864150,-12864150,-3.30,-12398389,-12974930,-0.27,-13241689,-13034235,-0.08,-14163723,-13337053,-0.68,-14801337,-13324548,0.02,-15929314,-14741655,-3.03,-18024251,-15075235,-0.81,-19319789,-12776636,4.74
"강원도","통계상 불일치",277719,-243155,197480,-279589,0.13,119498,-203371,0.41,5780,-551363,-1.43,145358,-484185,0.38,84011,-560815,-0.19,65803,-389757,0.69,9542,-436983,-0.13,132571,-270850,0.68,242695,-703423,-1.45,91302,-189180,1.73,103272,-455753,-0.83,99068,46861,1.64,159127,-174563,-0.67,-102221,-252250,-0.22,182894,-213115,0.13,221152,-254712,-0.09,242085,-293300,-0.08,371500,136726,1.19,-53416,-98989,-0.58,86747,86747,0.47,-292673,-199482,-0.70,-267408,-309553,-0.27,-162176,-220113,0.21,-241436,-348830,-0.28,-179226,-380898,-0.08,276914,201449,1.31,-46515,-210459,-0.88
"충청북도","지역내총생산에대한지출",14843152,22086859,16793959,24310971,10.07,17561395,24840759,2.18,17274033,22690502,-8.66,19505512,26115197,15.09,20609497,27699659,6.07,21575693,28294054,2.15,23307428,29656804,4.82,24823269,30693993,3.50,28112862,33573276,9.38,28095938,33307920,-0.79,30434623,36176510,8.61,32758094,38575637,6.63,33762843,37908674,-1.73,35601751,40008263,5.54,40324269,43503412,8.74,43343230,46066868,5.89,45510059,47647389,3.43,47737291,49519653,3.93,50081510,51596699,4.19,55191633,55191633,6.97,59671234,58380533,5.78,65312366,61953139,6.12,69636876,65830010,6.26,69419635,66927772,1.67,69583769,65926194,-1.50,75289387,70448338,6.86,79423941,73629729,4.52
"충청북도","최종소비지출",8282651,15649056,9451241,16825320,4.19,10413265,17430149,2.02,10410793,16318931,-3.78,11704197,17961542,6.07,13445816,19545702,5.29,14754127,20541669,3.32,16019487,21617327,3.58,16486630,21537079,-0.26,17267359,21786583,0.77,18430457,22622915,2.36,19656340,23649574,2.98,21009035,24705712,2.88,22692158,25483945,2.02,23716978,26105737,1.64,25553947,27637390,3.91,27421586,28586706,2.18,28756620,29517355,2.06,30054591,30681181,2.49,31463772,31653883,2.00,32931983,32931983,2.54,34248339,33889051,1.73,36331952,35232262,2.27,37960602,36339071,1.75,39566711,37623108,1.93,39992518,37616062,-0.01,47128455,43170869,8.49,49928500,43782057,0.89
"충청북도","총자본형성",6295424,9266702,7166029,10369066,5.05,6535321,9158111,-4.98,5324426,7030354,-8.65,6426108,8857017,8.01,7139768,9999953,4.25,8434698,11740510,6.03,8473043,11735217,-0.02,8315626,10945007,-2.45,10455784,13275302,7.13,9744810,11437451,-5.15,11659669,13679708,6.80,12655371,14447015,2.15,13559780,14412474,-0.09,14180791,14610006,0.55,16318854,16787028,5.94,17216746,17146229,0.87,17816720,17722624,1.34,17125884,16976097,-1.65,16838705,16686477,-0.61,18002399,18002399,2.65,20719912,20530321,4.58,25904078,25246938,7.98,28299284,27113054,2.93,27463351,25729497,-2.07,24836139,23180392,-3.92,25157752,22178785,-1.54,30317662,25108036,4.41
"충청북도","재화와 서비스 순이출",-106499,-1373370,-91355,-1360937,0.77,488931,-594675,4.93,1478343,-27846,2.81,1126519,-607318,-2.05,-139862,-1272030,-3.36,-1801431,-2823671,-8.12,-1343602,-2788032,1.40,-205147,-1563717,5.86,-42226,-1063362,3.28,-309958,-959829,0.54,-1063482,-1397889,-1.12,-1020166,-995296,1.44,-2680514,-2147135,-2.98,-2246459,-867904,3.58,-2020308,-924530,-0.83,-1704283,412103,3.34,-1456789,423715,0.13,263040,1780056,2.91,1493438,2973049,2.50,3821734,3821734,1.47,3990667,3818568,-0.01,3148201,1458711,-3.83,3543259,2878547,2.26,2448212,4506864,2.43,4068086,6995885,3.39,2372117,7568507,0.54,-856669,7758251,0.27
"충청북도","통계상 불일치",371576,-549598,268044,-648854,0.06,123878,-618245,0.21,60471,-303435,0.96,248688,346792,3.07,163775,316004,-0.12,188299,570546,0.91,158500,545336,-0.15,226160,657612,0.34,431945,148853,-1.80,230629,647416,1.46,182096,664993,-0.05,113854,751793,0.16,191419,483133,-0.68,-49559,410029,-0.23,471776,339383,-0.28,409181,114043,-0.49,393508,61366,-0.09,293776,130647,0.17,285595,277191,0.31,435517,435517,0.31,712316,142593,-0.53,-71865,-69916,-0.30,-166269,-492496,-0.68,-58639,-905709,-0.62,687026,-1541651,-0.96,631063,-2117808,-0.62,34448,-3011453,-1.05
"충청남도","지역내총생산에대한지출",18564287,28831852,21482678,32476312,12.64,25162760,36555909,12.56,25505274,34724126,-5.01,29165407,40169928,15.68,32628538,44559007,10.93,34795547,46432861,4.21,38765312,50205811,8.13,43579448,55468963,10.48,49063652,60583607,9.22,52594110,66603884,9.94,55872369,72238019,8.46,60502127,76413497,5.78,65704608,80523469,5.38,73497025,82604137,2.58,85104574,92056862,11.44,92244734,98515870,7.02,94248204,99219568,0.71,93938560,97403497,-1.83,96780692,100199403,2.87,101299131,101299131,1.10,106869144,104503363,3.16,115557697,110165655,5.42,115534184,110873163,0.64,113488325,112310782,1.30,115531056,112762058,0.40,125416447,118487227,5.08,128488050,121401399,2.46
"충청남도","최종소비지출",10571149,20086454,12261063,21780715,4.80,13680343,22991037,3.17,13457521,21278179,-4.05,15152282,23450879,5.39,17222123,25456238,4.44,19418388,27394842,4.02,21029987,28743767,2.75,21892957,28905769,0.31,23206796,29435942,0.92,25346442,31228816,2.88,27030969,32521355,1.99,28875313,33959231,2.14,30747450,34525717,0.80,32204123,35402967,1.19,34856483,37570788,2.68,37088138,38627851,1.15,38901463,39873148,1.30,39413257,40204824,0.34,41536373,41921765,1.79,42965360,42965360,1.07,44755425,44284683,1.30,47869737,46485803,2.08,50453349,48377759,1.69,52280022,50215725,1.66,51955504,49355647,-0.79,54941719,50938789,1.44,59848430,53376452,2.10
"충청남도","총자본형성",10597266,17023598,12522698,19542914,8.45,12825101,18940090,-1.80,10089598,14094147,-13.04,10279861,14608730,1.44,15002472,21401457,16.39,13135145,18305047,-6.65,14756627,20831944,5.21,18392182,24350028,6.43,21108402,26759515,4.18,21611338,25700812,-1.70,24070768,28546568,4.55,27272349,31533715,4.51,30019146,31723424,0.27,29428442,30222196,-2.16,36846188,38165483,10.52,44766400,44954781,7.70,37698250,37768150,-7.76,35849252,35534305,-2.37,37145559,36853917,1.42,39703433,39703433,2.97,43959387,43508836,3.76,55957189,54598923,10.48,47346469,45557286,-8.02,44276500,41570189,-3.59,48297567,45065144,3.28,53539340,47977700,2.70,55961575,47299747,-0.60
"충청남도","재화와 서비스 순이출",-2784421,-1889186,-3388667,-1924503,-0.22,-1327738,-417581,11.12,2189955,1256552,11.26,3693094,2267621,7.31,433606,719442,-9.14,2295542,1908577,6.53,3107425,2173684,0.43,3240592,2982576,3.28,4422000,3902482,2.93,5594478,8088109,12.89,4697608,10005640,1.86,4294220,11617242,-0.86,4698130,14485333,4.77,12365703,16565095,3.57,13146939,16472334,-1.96,9937475,16546548,-1.82,17186501,22166209,7.27,17793234,21139371,-1.13,17949417,21073292,-0.27,18586665,18586665,-3.06,18732259,15710895,-2.84,10466324,7753429,-6.58,16850998,16963801,8.11,16330465,21544070,4.04,17078311,20129469,-1.30,15575506,19259403,-0.70,12610189,22365033,2.25
"충청남도","통계상 불일치",180293,-12339,87584,-164160,-0.39,-14946,-178026,0.07,-231800,132254,0.82,40170,731822,1.55,-29663,504686,-0.76,-53528,661971,0.31,-128727,599311,-0.27,53717,908854,0.46,326454,1640355,1.20,41852,-690325,-4.14,73024,-717882,0.05,60245,-769618,-0.01,239882,-1169616,-0.46,-501243,-1218240,-0.01,254964,-1126044,0.20,452721,-1239481,-0.02,461990,-1344996,-0.09,882817,23217,1.32,149343,-74657,-0.07,43673,43673,0.12,-577927,998949,0.94,1264447,497757,-0.57,883368,-760065,-1.13,601338,-1704257,-0.82,-1800326,-2619727,-0.79,1359882,-805145,1.64,67856,-2406388,-1.28
"전라북도","지역내총생산에대한지출",14936314,25085280,17085565,27201090,8.43,18722352,28700006,5.51,17858694,26187025,-8.76,19333144,28618114,9.28,20816142,30236753,5.66,22216502,31465262,4.06,23736691,32419090,3.03,24751250,32768805,1.08,26638816,33844818,3.28,27104543,34414457,1.68,28759657,36053645,4.76,30806405,37890302,5.09,32826334,39294329,3.71,35701674,39655937,0.92,37740823,41674930,5.09,40037810,43285951,3.87,41200316,43728235,1.02,43478228,45637671,4.37,45151703,46567890,2.04,47018028,47018028,0.97,47879046,46664550,-0.75,49348477,47553099,1.90,50595318,48350793,1.68,51997535,49506041,2.39,52820485,49116252,-0.79,55955855,50636383,3.09,57793375,51678429,2.06
"전라북도","최종소비지출",11315790,21447191,12775479,22777286,4.70,14143957,23862573,3.56,13731144,21697357,-6.85,15417888,23827534,7.55,17410704,25520496,5.67,19055351,26665445,3.75,20674619,28033760,4.40,21087933,27700862,-1.03,21495205,27213757,-1.50,22624625,27903258,2.04,24026677,29021069,3.34,25349377,29957184,2.69,26817117,30287224,0.91,27950614,30842923,1.50,29999102,32503651,4.22,31703361,33115176,1.50,33231817,34156127,2.49,34536291,35331114,2.77,36130797,36399784,2.40,37682438,37682438,2.82,39171603,38793644,2.36,40979581,39826433,2.18,43135259,41320968,3.12,44764747,42613582,2.67,44869342,42246145,-0.74,47135163,43339439,2.20,50650300,44738130,2.72
"전라북도","총자본형성",5820539,9692717,6614632,10808435,4.49,6706637,10360533,-1.60,5483687,8281857,-7.19,5803693,9082927,2.97,6912502,10693694,5.32,6948345,10169128,-1.63,7165177,10236654,0.21,7643862,10239130,0.01,8223008,10446477,0.63,9052292,10929079,1.43,10543910,12549396,4.95,11032394,12669172,0.35,13193148,14090292,4.02,12168640,13022522,-3.05,13276895,13977693,2.50,15355374,15574054,4.02,15533749,15657704,0.21,15708924,15730876,0.18,15801044,15746318,0.04,15116135,15116135,-1.40,14240348,14139200,-2.08,16021904,15534368,2.93,17319656,16407276,1.82,17973960,16615800,0.44,18341187,16821509,0.43,19488079,16908785,0.18,20510561,16653772,-0.53
"전라북도","재화와 서비스 순이출",-2632108,-3661017,-2659112,-3824117,0.33,-2341343,-3628446,3.73,-1514425,-2789292,4.86,-2178648,-3248597,-2.74,-3763998,-4071116,-4.75,-4059283,-5004317,-2.32,-4292438,-6153299,-0.92,-4241535,-5564518,2.41,-3529360,-4071131,6.01,-4782433,-5263387,-4.29,-5936693,-6134283,-2.94,-5674781,-5271247,2.30,-7488802,-5413679,-0.54,-4389744,-4311215,3.08,-5585655,-4778210,-1.39,-6953300,-5181089,-1.34,-7707654,-5995487,-1.97,-6820650,-5497178,1.38,-6636526,-5604983,-0.25,-5754052,-5754052,-0.33,-5709806,-5986680,-0.49,-6938886,-7191484,-2.49,-9078880,-8715470,-3.11,-10115569,-9057592,-0.70,-10479179,-9134574,-0.13,-10501383,-8617961,0.84,-13383592,-8701389,-0.21
"전라북도","통계상 불일치",432093,-260038,354566,-627846,-1.08,213101,-745492,-0.18,158288,-524614,0.42,290211,-189312,1.51,256934,-396697,-0.59,272089,893982,4.26,189333,706483,-0.66,260990,614640,-0.30,449963,20063,-1.86,210059,871722,2.50,125763,700950,-0.59,99415,639096,-0.25,304871,404153,-0.68,-27836,164983,-0.61,50481,82646,-0.23,-67625,-43936,-0.31,142404,85029,0.30,53663,95744,0.03,-143612,28008,-0.15,-26493,-26493,-0.12,176901,-281614,-0.54,-714122,-629374,-0.72,-780717,-698841,-0.15,-625603,-705546,-0.02,89135,-874675,-0.34,-166004,-965039,-0.12,16106,-945193,0.07
"전라남도","지역내총생산에대한지출",22127635,39492280,24659934,42154621,6.74,28374041,46754746,10.91,28991271,44321517,-5.20,29731676,45036095,1.61,31433112,47559118,5.60,33597018,49464042,4.01,36130604,52071978,5.27,39239142,52730314,1.26,44219709,55586311,5.42,44343551,56104942,0.93,44465581,57944653,3.28,49493679,61058914,5.37,54111971,61841218,1.28,53015444,61529089,-0.50,61792939,67644440,9.94,63233950,66697766,-1.40,64522380,67142356,0.67,66475876,68435908,1.93,66215322,68405097,-0.05,68878376,68878376,0.69,71615402,70449724,2.28,73732402,71340179,1.26,75424584,72888289,2.17,76948280,74618019,2.37,78819152,74972494,0.48,88383883,76965787,2.66,90945726,75475342,-1.94
"전라남도","최종소비지출",12954234,24811078,14697512,26333530,3.59,16191736,27518881,2.68,15362110,24329287,-6.61,17190339,26381158,4.47,19192537,28011314,3.57,20222456,28204845,0.42,21614669,29208660,2.14,22040747,28866139,-0.70,22442104,28343681,-1.02,23667201,29092031,1.34,25036837,30175907,1.99,26596407,31331721,2.16,28055237,31565307,0.40,29578254,32566209,1.64,31564085,34085930,2.60,33379305,34749075,0.99,34998900,35946272,1.82,36249791,36976286,1.55,37899310,38133235,1.71,40179442,40179442,3.07,41847805,41402904,1.78,43787289,42392333,1.40,46307161,44293918,2.66,48474394,45961558,2.31,48761826,45732415,-0.31,50843396,46553069,1.11,55352702,48671822,2.62
"전라남도","총자본형성",11137388,22136450,13704488,26434692,9.77,13566075,24764125,-3.51,9614481,16523730,-15.91,9393315,16583352,0.12,10570804,18644760,3.93,10498491,17746121,-1.62,12012689,18802028,1.86,12765468,18551919,-0.44,14659590,20396580,3.23,15005147,18579704,-2.95,16155274,19798008,2.22,18306105,21453350,3.04,22717236,24557693,5.35,19704202,21310794,-5.55,24806002,26888621,9.73,28407016,29386974,3.73,28467179,29267327,-0.18,26787262,27050203,-3.34,22141918,22142942,-7.31,24405862,24405862,3.42,25177178,25069364,0.96,25261615,24561050,-0.71,27740790,26406743,2.57,31547135,29259148,3.97,33477772,30698877,2.02,34837017,30358854,-0.47,36744944,29901977,-0.59
"전라남도","재화와 서비스 순이출",-2214630,-1708206,-3878436,-2497514,-5.42,-1421006,-629110,12.44,4207782,2172278,17.08,3063386,1613895,-3.80,1649100,1495764,-0.73,2891843,2307979,5.25,2622844,2681410,1.89,4343579,3225558,2.11,6818710,3595321,1.73,5618396,4833708,5.37,3181978,6242200,-0.31,4492142,9871477,1.06,3117656,7449949,-3.92,4038041,9457246,3.51,5354829,8093094,-2.66,1231702,6099483,-6.16,867083,4115021,-0.78,2126401,4578834,1.08,5710648,7561898,6.00,4747815,4747815,-5.57,6041170,3122887,-2.36,3303486,4350281,1.53,455987,3759422,-0.89,-3974596,720235,-4.79,-1989230,-1680991,-3.30,1416028,-239260,1.56,-1200414,-2446061,-2.31
"전라남도","통계상 불일치",250643,1160763,136370,740763,-1.21,37236,507137,-0.69,-193102,595588,0.24,84636,969618,0.83,20671,500468,-1.17,-15772,498471,-0.04,-119598,223414,-0.62,89348,384795,0.30,299305,1170975,1.47,52807,-367520,-2.82,91492,-728577,-0.61,99025,-1291324,-0.88,221842,-1651602,-0.55,-305053,-1709289,-0.11,68023,-1675619,0.27,215927,-1622855,0.04,189218,-1765821,-0.19,1312422,13743,2.63,463446,-290932,-0.44,-454743,-454743,-0.23,-1450751,854569,1.90,1380012,237259,-0.95,920646,-1362544,-2.17,901347,-757792,0.88,-1431216,818198,2.08,1287442,1212668,0.46,48494,-58125,-1.65
"경상북도","지역내총생산에대한지출",28606422,35531357,31357640,38775525,9.13,36985388,44492072,14.74,36440648,41615486,-6.47,40409833,47828898,14.93,45717427,54673687,14.31,47614033,56490106,3.32,51835107,60328507,6.79,56811693,65372870,8.36,63875959,69948144,7.00,67050092,74596282,6.65,68926098,77440727,3.81,71809595,83621419,7.98,76391528,86102708,2.97,79081552,85724356,-0.44,87700608,92044050,7.37,91009535,94466406,2.63,92989227,95229383,0.81,97211566,98842637,3.79,103476804,105901155,7.14,103120174,103120174,-2.63,107440609,105745496,2.55,110027724,104429785,-1.24,108782638,103149107,-1.23,106805459,104417627,1.23,105771509,101370158,-2.92,113285841,105224262,3.80,115341457,107057669,1.74
"경상북도","최종소비지출",16677944,31028943,19179379,33451106,4.55,20997539,34641277,2.18,20433487,31645389,-4.91,22986104,34652970,5.33,25687041,36932149,3.74,27512549,38016910,1.65,29963303,40123341,3.20,30109583,39306234,-1.18,30742888,38775800,-0.72,32489698,39796352,1.27,34567007,41476861,2.05,36551166,42906750,1.73,39015106,43720477,0.97,40817877,44843121,1.31,43261643,46682849,2.12,45696186,47539111,0.90,47328716,48483346,1.00,48896613,49881019,1.47,50936785,51280313,1.41,52878190,52878190,1.53,56443060,55879129,2.91,59333811,57673627,1.69,62055808,59555193,1.76,64662701,61763487,2.12,63781685,60386554,-1.35,67593962,62427542,2.04,73595873,65170474,2.62
